EpRewMean,EpLenMean,KL,TotalRewardMean,EpRewSEM,EVAfter,EVBefore
-14238.293808956469,105.875,nan,-159673440.986465,1736.916054884122,nan,nan
-13711.816045424013,110.0,nan,-159687152.80251044,2919.856907922582,nan,nan
-19669.11431291028,110.0,nan,-159706821.91682336,4563.84056998476,nan,nan
-18950.803965804935,110.0,nan,-159725772.72078916,3753.100662414809,nan,nan
-11312.783882160316,110.0,nan,-159737085.50467134,1851.669797491027,nan,nan
-17437.388386792914,105.875,nan,-159754522.89305812,4747.154901691983,nan,nan
-15975.550755900622,110.0,nan,-159770498.443814,2912.7760440029397,nan,nan
-13538.07263368147,110.0,nan,-159784036.5164477,2505.8360475823342,nan,nan
-17172.93560769625,110.0,nan,-159801209.4520554,2238.1289242126186,nan,nan
-15166.5789887772,110.0,nan,-159816376.0310442,2409.2907717455887,nan,nan
-17056.02099097202,110.0,nan,-159833432.05203515,2790.839881233388,nan,nan
-13954.894937377281,110.0,nan,-159847386.94697252,1921.6293829845542,nan,nan
-12953.438907866612,110.0,nan,-159860340.38588038,1703.492084623272,nan,nan
-13200.010910424902,110.0,nan,-159873540.3967908,2318.360549042685,nan,nan
-19723.632883943857,105.875,nan,-159893264.02967474,3663.4621904201945,nan,nan
-12979.714356656012,105.875,nan,-159906243.7440314,1884.749622006061,nan,nan
-14121.538471247704,110.0,nan,-159920365.28250265,2880.9500449020884,nan,nan
-21608.367750151294,110.0,nan,-159941973.6502528,6436.382963590517,nan,nan
-10980.08484283917,110.0,nan,-159952953.73509562,1940.9762949473577,nan,nan
-17843.703446870903,110.0,nan,-159970797.4385425,3751.3559238020853,nan,nan
-13325.34980996254,110.0,nan,-159984122.78835246,2267.621847125476,nan,nan
-17917.34843672509,110.0,nan,-160002040.13678917,3646.301841123077,nan,nan
-17455.488477338502,110.0,nan,-160019495.62526652,2970.938586718691,nan,nan
-11877.135471665231,110.0,nan,-160031372.7607382,1944.0977337717081,nan,nan
-17588.781269245133,105.875,nan,-160048961.54200745,4841.852049095652,nan,nan
-12893.62788711003,105.875,nan,-160061855.16989455,1772.5296530449848,nan,nan
-16450.863647125338,110.0,nan,-160078306.03354168,4414.998491478366,nan,nan
-11168.71664204758,110.0,nan,-160089474.75018373,1954.6669865816589,nan,nan
-12606.454573893054,110.0,nan,-160102081.20475763,2222.5018787372833,nan,nan
-22104.415349841853,110.0,nan,-160124185.62010747,4494.658271029602,nan,nan
-15072.99057534344,110.0,nan,-160139258.61068282,3380.358277605995,nan,nan
-17234.59312545839,110.0,nan,-160156493.20380828,4389.112057159765,nan,nan
-9348.909489902126,110.0,nan,-160165842.11329818,1203.0891146962904,nan,nan
-19175.551006756777,110.0,nan,-160185017.66430494,5804.057436569146,nan,nan
-8679.448117379216,110.0,nan,-160193697.11242232,2085.592049317076,nan,nan
-15082.099642405907,110.0,nan,-160208779.2120647,3062.008454960563,nan,nan
-13395.70907341778,110.0,nan,-160222174.92113814,2838.1480451208067,nan,nan
-14713.39653353692,110.0,nan,-160236888.3176717,2969.2379323823175,nan,nan
-13672.591902376425,110.0,nan,-160250560.90957406,2461.354820866258,nan,nan
-14466.515613862086,110.0,nan,-160265027.42518792,2743.450597470704,nan,nan
-14381.311102584115,105.875,nan,-160279408.7362905,3675.686148928217,nan,nan
-18667.034386018153,110.0,nan,-160298075.77067652,5475.696485337499,nan,nan
-15640.007179882985,110.0,nan,-160313715.7778564,3311.3805493805753,nan,nan
-12744.069288845289,110.0,nan,-160326459.84714526,3014.358578922745,nan,nan
-13804.356581786966,110.0,nan,-160340264.20372704,2202.6621035220164,nan,nan
-12128.388169617425,110.0,nan,-160352392.59189665,3068.8521901488552,nan,nan
-14925.682907086675,110.0,nan,-160367318.27480373,2678.893226973049,nan,nan
-13298.594527554784,110.0,nan,-160380616.86933127,2126.8480516232394,nan,nan
-21499.745499391785,110.0,nan,-160402116.61483067,4978.023799761623,nan,nan
-12793.52602699265,110.0,nan,-160414910.14085767,2148.649993146351,nan,nan
-20582.307740163837,110.0,nan,-160435492.44859782,5854.5625782384095,nan,nan
-21614.35209464758,110.0,nan,-160457106.80069247,6843.89565024046,nan,nan
-14908.14491806484,110.0,nan,-160472014.94561052,2625.7956345401803,nan,nan
-17100.636800042466,110.0,nan,-160489115.58241057,2708.6977469831168,nan,nan
-15406.82664474885,110.0,nan,-160504522.40905532,3779.6500818199384,nan,nan
-10718.905412316411,110.0,nan,-160515241.31446764,1378.8412551997053,nan,nan
-18830.38111220016,110.0,nan,-160534071.69557983,5770.518773502823,nan,nan
-15841.73006477893,110.0,nan,-160549913.4256446,3048.9187913085793,nan,nan
-9614.17361785353,110.0,nan,-160559527.59926245,1837.672145011311,nan,nan
-19109.48782513796,110.0,nan,-160578637.08708757,5394.977067360787,nan,nan
-10416.217628619512,110.0,nan,-160589053.3047162,1358.5926472433785,nan,nan
-10672.877607575994,105.875,nan,-160599726.18232378,2152.2342484009687,nan,nan
-15144.167016770361,110.0,nan,-160614870.34934056,4042.7584364554928,nan,nan
-18347.03462018939,110.0,nan,-160633217.38396075,3882.286347482737,nan,nan
-19489.130466515388,110.0,nan,-160652706.51442727,3489.8266556620356,nan,nan
-8152.963060851406,110.0,nan,-160660859.47748813,1249.8718059540204,nan,nan
-13027.316247865441,110.0,nan,-160673886.79373598,2505.9825487993126,nan,nan
-10270.969774424986,110.0,nan,-160684157.7635104,1412.990485914943,nan,nan
-9636.761016732755,105.875,nan,-160693794.52452713,1327.6635852469037,nan,nan
-18388.555332311018,110.0,nan,-160712183.07985944,4113.036456767184,nan,nan
-13769.8421590111,110.0,nan,-160725952.92201844,2212.2103025480737,nan,nan
-19168.939657870884,110.0,nan,-160745121.8616763,4316.739402917944,nan,nan
-11055.495445619508,110.0,nan,-160756177.3571219,2296.985597647536,nan,nan
-11868.687609214941,110.0,nan,-160768046.04473114,2127.773805159972,nan,nan
-14074.786427536199,110.0,nan,-160782120.83115867,2317.451733887626,nan,nan
-15228.623789998888,110.0,nan,-160797349.45494866,2892.189839780126,nan,nan
-26103.46403279383,110.0,nan,-160823452.91898146,6950.374028775399,nan,nan
-16307.129266702614,110.0,nan,-160839760.04824817,4556.218644011726,nan,nan
-19190.40991268898,110.0,nan,-160858950.45816085,5628.9663564762395,nan,nan
-13581.122000278237,110.0,nan,-160872531.58016112,2800.595085380236,nan,nan
-19392.329085350688,110.0,nan,-160891923.90924647,3819.315733021357,nan,nan
-19121.22433692203,110.0,nan,-160911045.1335834,3939.450854514593,nan,nan
-17243.56127590423,110.0,nan,-160928288.6948593,3826.61436851157,nan,nan
-13449.947904100773,110.0,nan,-160941738.6427634,2281.2807876060842,nan,nan
-15726.05074021457,110.0,nan,-160957464.69350362,2853.435372147724,nan,nan
-18440.16111596479,105.875,nan,-160975904.8546196,4241.587080796747,nan,nan
-16204.6071938802,105.875,nan,-160992109.46181348,4459.7398922190505,nan,nan
-20133.84103184411,110.0,nan,-161012243.30284533,4361.555525496881,nan,nan
-13034.014152786072,110.0,nan,-161025277.31699812,2517.156872227836,nan,nan
-17190.059287242126,110.0,nan,-161042467.37628537,4150.466323382577,nan,nan
-9060.812347380595,110.0,nan,-161051528.18863276,1778.7498970758297,nan,nan
-13062.006495477515,110.0,nan,-161064590.19512823,2356.3851559766204,nan,nan
-13534.04476969953,110.0,nan,-161078124.23989794,2250.075319813572,nan,nan
-14194.06965582969,110.0,nan,-161092318.30955377,3330.8341313357328,nan,nan
-16955.601154071417,110.0,nan,-161109273.91070783,4481.042682352191,nan,nan
-18010.853268164814,110.0,nan,-161127284.763976,3975.4501478218754,nan,nan
-13094.070484356394,105.875,nan,-161140378.83446038,2316.1232299380035,nan,nan
-13695.765521875048,102.08,nan,-161154074.59998226,2727.515439124205,nan,nan
-18002.057372411742,110.0,nan,-161172076.65735468,4235.517786142597,nan,nan
-8775.496932206475,110.0,nan,-161180852.1542869,1375.8269316080798,nan,nan
-13323.691896954595,110.0,nan,-161194175.84618384,2446.445652134539,nan,nan
-12307.737479946429,105.875,nan,-161206483.5836638,3411.1992322654005,nan,nan
-14639.877915368159,110.0,nan,-161221123.46157917,2502.930502162318,nan,nan
-15001.333611793912,105.875,nan,-161236124.79519096,4495.64216978192,nan,nan
-11051.534477585641,110.0,nan,-161247176.32966855,2023.8030998398808,nan,nan
-11125.322564208735,105.875,nan,-161258301.65223277,1304.1030636506046,nan,nan
-11988.850176930653,110.0,nan,-161270290.5024097,2321.0445814402246,nan,nan
-12200.429928087036,110.0,nan,-161282490.9323378,2675.63551205695,nan,nan
-15031.329435098465,110.0,nan,-161297522.2617729,2673.566579350467,nan,nan
-13910.949505967901,110.0,nan,-161311433.21127886,2998.0037978537666,nan,nan
-14811.744682501405,110.0,nan,-161326244.95596135,3144.67203538967,nan,nan
-13501.674766286102,110.0,nan,-161339746.63072762,4319.425254319668,nan,nan
-18032.006132898146,110.0,nan,-161357778.63686052,5054.348239738398,nan,nan
-13338.667306420924,110.0,nan,-161371117.30416694,2452.2708767519625,nan,nan
-14697.196612894195,105.875,nan,-161385814.50077984,2112.3602970024986,nan,nan
-14033.18773885784,110.0,nan,-161399847.6885187,2702.4031839468566,nan,nan
-10763.448071849118,102.08,nan,-161410611.13659054,2058.6767052470973,nan,nan
-16123.213092517306,110.0,nan,-161426734.34968305,3796.6175692289266,nan,nan
-20251.589200335915,110.0,nan,-161446985.9388834,5853.397612177985,nan,nan
-15435.975385880482,110.0,nan,-161462421.91426927,2535.517583081746,nan,nan
-15123.517586218704,110.0,nan,-161477545.4318555,2336.5378428824997,nan,nan
-17148.35162633533,110.0,nan,-161494693.78348184,4533.2769480110655,nan,nan
-12175.877916429858,110.0,nan,-161506869.66139826,2676.202139432371,nan,nan
-12545.965111292977,105.875,nan,-161519415.62650955,3027.7636227348808,nan,nan
-15382.410057832274,110.0,nan,-161534798.0365674,4129.262666508836,nan,nan
-12340.091194695411,110.0,nan,-161547138.12776208,1674.4343802136768,nan,nan
-10799.83781563239,110.0,nan,-161557937.96557772,1361.9400137895786,nan,nan
-15777.012290674593,110.0,nan,-161573714.9778684,2389.729824867361,nan,nan
-12099.056138291522,110.0,nan,-161585814.03400669,1943.908104369354,nan,nan
-17434.16564679029,110.0,nan,-161603248.19965348,4442.565052566238,nan,nan
-11489.111893251533,110.0,nan,-161614737.3115467,1666.5407780661537,nan,nan
-10886.241574267964,110.0,nan,-161625623.55312097,1897.0364618704848,nan,nan
-10371.491654564654,110.0,nan,-161635995.04477555,1431.2262654689764,nan,nan
-18834.913833944996,110.0,nan,-161654829.9586095,4029.6774028353393,nan,nan
-15354.562659982961,110.0,nan,-161670184.52126947,3106.50769975675,nan,nan
-11716.178433442248,110.0,nan,-161681900.69970292,1729.6340745925202,nan,nan
-16364.806066252522,105.875,nan,-161698265.50576916,4034.007526564256,nan,nan
-18235.496895700046,110.0,nan,-161716501.00266486,4002.5285999995176,nan,nan
-13091.402770621075,110.0,nan,-161729592.40543547,2457.9625012538286,nan,nan
-15403.370928074835,110.0,nan,-161744995.77636355,3677.341046362828,nan,nan
-15156.092103321766,110.0,nan,-161760151.86846688,2777.1467770257236,nan,nan
-9886.768761174448,110.0,nan,-161770038.63722807,1054.0436599472387,nan,nan
-16781.417645589343,110.0,nan,-161786820.05487368,4252.628199119461,nan,nan
-12388.702102598108,110.0,nan,-161799208.75697628,2801.8743203236836,nan,nan
-14189.9866229965,110.0,nan,-161813398.74359927,1727.518980012848,nan,nan
-14461.092178924126,110.0,nan,-161827859.83577818,3574.9215578796184,nan,nan
-20914.72475357354,110.0,nan,-161848774.56053177,4317.6513658648455,nan,nan
-13683.00971077744,110.0,nan,-161862457.57024255,2204.3749610560517,nan,nan
-12212.451519089142,110.0,nan,-161874670.02176166,3575.1987944772404,nan,nan
-14570.312023721286,110.0,nan,-161889240.33378538,2221.0067641891164,nan,nan
-13262.127365912556,110.0,nan,-161902502.4611513,1925.168669594879,nan,nan
-15553.628589289703,110.0,nan,-161918056.0897406,4621.930781480327,nan,nan
-16100.593278346636,110.0,nan,-161934156.68301895,3360.630544873307,nan,nan
-10688.77293212539,105.875,nan,-161944845.45595106,1581.0984179884313,nan,nan
-15311.490068083682,110.0,nan,-161960156.94601914,3308.8982639672327,nan,nan
-20231.35426803831,110.0,nan,-161980388.3002872,4275.227397511559,nan,nan
-22387.5558064271,110.0,nan,-162002775.85609362,6616.102082943364,nan,nan
-17436.773900361393,110.0,nan,-162020212.62999398,5081.015525580037,nan,nan
-10990.301216865279,110.0,nan,-162031202.93121085,1832.3951184576988,nan,nan
-10293.223975416568,105.875,nan,-162041496.15518627,2487.1958654431487,nan,nan
-13089.832797654919,110.0,nan,-162054585.9879839,2085.2559873267182,nan,nan
-12024.061382594833,110.0,nan,-162066610.0493665,1367.6765666029828,nan,nan
-15245.859593020066,110.0,nan,-162081855.90895954,3256.140935743491,nan,nan
-18018.585795949428,105.875,nan,-162099874.49475548,3152.3966183036077,nan,nan
-13200.004230675551,105.875,nan,-162113074.49898615,2751.404985430642,nan,nan
-12339.11841999665,110.0,nan,-162125413.61740616,1364.6093641820269,nan,nan
-11641.318499889316,110.0,nan,-162137054.93590605,2568.0238670158355,nan,nan
-12659.954429109917,105.875,nan,-162149714.89033517,2174.7961417745405,nan,nan
-17872.953323883976,110.0,nan,-162167587.84365904,3456.91387349536,nan,nan
-20575.223083433943,105.875,nan,-162188163.06674248,5485.382238903218,nan,nan
-10729.349032084021,105.875,nan,-162198892.41577455,2074.6779507047668,nan,nan
-15037.418367712758,110.0,nan,-162213929.83414227,2186.700932033293,nan,nan
-12825.982876732298,110.0,nan,-162226755.817019,3750.4874205193114,nan,nan
-13001.860029183734,110.0,nan,-162239757.67704818,2115.915651880266,nan,nan
-13990.439540690388,110.0,nan,-162253748.11658886,2665.121164131802,nan,nan
-19207.785112869227,110.0,nan,-162272955.90170172,3857.9590899762543,nan,nan
-10187.75745910386,105.875,nan,-162283143.65916082,1154.948634533252,nan,nan
-15048.632611278113,110.0,nan,-162298192.2917721,2633.2927629353962,nan,nan
-11077.653183648048,110.0,nan,-162309269.94495574,1235.8745868543272,nan,nan
-13039.55515842039,110.0,nan,-162322309.50011414,1640.609125765677,nan,nan
-19765.239093693348,110.0,nan,-162342074.73920783,3654.6555672995955,nan,nan
-12214.67837539295,110.0,nan,-162354289.41758323,1575.3184563376951,nan,nan
-17266.681299868596,110.0,nan,-162371556.0988831,2804.225537074069,nan,nan
-16874.988925736263,110.0,nan,-162388431.08780882,3628.7225505792762,nan,nan
-14652.400543553878,110.0,nan,-162403083.48835236,3554.7088797972947,nan,nan
-14189.298478167057,110.0,nan,-162417272.7868305,4375.11411953289,nan,nan
-16669.739336030478,110.0,nan,-162433942.52616656,3212.258010809907,nan,nan
-15483.646882309356,110.0,nan,-162449426.17304885,4074.0925479979483,nan,nan
-25201.081339643453,105.875,nan,-162474627.2543885,7715.611218506707,nan,nan
-10237.513055754893,110.0,nan,-162484864.76744425,2018.7731738610942,nan,nan
-15403.119713559578,110.0,nan,-162500267.8871578,2202.605540140403,nan,nan
-12297.619748151872,110.0,nan,-162512565.50690594,2355.693624946727,nan,nan
-10633.223003837084,110.0,nan,-162523198.72990978,2669.379805861912,nan,nan
-21412.138569335602,110.0,nan,-162544610.8684791,5679.078329447783,nan,nan
-13251.001325498202,105.875,nan,-162557861.8698046,3310.7739500914654,nan,nan
-16428.59126856003,102.08,nan,-162574290.46107316,3590.7982860430525,nan,nan
-14364.285864949037,105.875,nan,-162588654.7469381,3676.007003604037,nan,nan
-9521.162102515947,110.0,nan,-162598175.90904063,1655.6334424308236,nan,nan
-19308.45142209162,110.0,nan,-162617484.36046273,4174.129394504555,nan,nan
-17389.219926339527,110.0,nan,-162634873.58038905,4700.658279824152,nan,nan
-14504.2211698598,102.08,nan,-162649377.8015589,3400.4147064240997,nan,nan
-12761.726788976637,110.0,nan,-162662139.52834788,1539.2818696334627,nan,nan
-15640.66130557214,110.0,nan,-162677780.18965346,2753.172081333286,nan,nan
-10609.11577920507,105.875,nan,-162688389.30543265,2396.500632510867,nan,nan
-11354.00579947265,110.0,nan,-162699743.31123212,1716.3653944053624,nan,nan
-25140.91895014467,110.0,nan,-162724884.23018226,6906.091745390292,nan,nan
-13115.905811618793,110.0,nan,-162738000.13599387,2127.09056823221,nan,nan
-18551.73312059799,105.875,nan,-162756551.86911446,5508.368591615835,nan,nan
-14705.54554896867,110.0,nan,-162771257.41466343,2620.2076628274385,nan,nan
-12323.397004849961,110.0,nan,-162783580.81166828,2144.852229949453,nan,nan
-17844.503628696657,110.0,nan,-162801425.31529698,3709.0400900002574,nan,nan
-15289.01255571381,110.0,nan,-162816714.3278527,3236.016110011473,nan,nan
-14791.68300792583,110.0,nan,-162831506.01086062,2506.6997720375343,nan,nan
-15188.03026912426,110.0,nan,-162846694.04112974,3997.7389688131843,nan,nan
-9564.751843437361,110.0,nan,-162856258.79297316,2220.3522196546614,nan,nan
-10569.533230399142,110.0,nan,-162866828.32620355,1323.6525612707644,nan,nan
-12275.038793118942,110.0,nan,-162879103.36499667,1896.071502093497,nan,nan
-16017.027936510707,110.0,nan,-162895120.3929332,3339.6829313731346,nan,nan
-14415.90784606714,110.0,nan,-162909536.30077925,2588.260479968238,nan,nan
-11198.314846833982,102.08,nan,-162920734.6156261,2624.0486598206635,nan,nan
-11582.414886244433,110.0,nan,-162932317.03051233,2126.789654559144,nan,nan
-19407.229218144264,110.0,nan,-162951724.2597305,4382.198006635159,nan,nan
-14631.968406656368,110.0,nan,-162966356.22813714,3933.3700470771337,nan,nan
-9904.576662472473,110.0,nan,-162976260.80479962,1845.531808665148,nan,nan
-11431.585140932857,110.0,nan,-162987692.38994056,2575.418139402199,nan,nan
-21850.477243528538,110.0,nan,-163009542.8671841,3760.1858186955646,nan,nan
-13246.540570873523,110.0,nan,-163022789.407755,2186.4381070541726,nan,nan
-22210.689316938355,105.875,nan,-163045000.09707192,7332.642254954844,nan,nan
-12585.885792700377,102.08,nan,-163057585.98286462,3855.3532936526785,nan,nan
-11700.330380890744,110.0,nan,-163069286.3132455,2577.7422129316956,nan,nan
-14780.240188485624,105.875,nan,-163084066.55343398,3870.6648215710084,nan,nan
-10573.133472037292,110.0,nan,-163094639.686906,1369.1365129140931,nan,nan
-19124.577426413613,110.0,nan,-163113764.2643324,4137.471230195525,nan,nan
-14261.093799915654,110.0,nan,-163128025.35813233,2304.84522472098,nan,nan
-13960.249554395337,110.0,nan,-163141985.60768673,3148.6952577585193,nan,nan
-13967.439645218901,110.0,nan,-163155953.04733196,1555.1186369622326,nan,nan
-11651.170065820656,110.0,nan,-163167604.21739778,2866.6186327032647,nan,nan
-8524.739213346906,110.0,nan,-163176128.95661113,1209.5989721854319,nan,nan
